SIMULATION : Neuron membrane potential over time 0.1

The time incrementation between each measure is : 0.1 ms
Total simulation time : 500.2 ms

Time (ms) 	 V (mV) 
347.5		0.0105409
347.6		0.0104883
347.7		0.010436
347.8		0.010384
347.9		0.0103322
348		0.0102807
348.1		0.0102294
348.2		0.0101784
348.3		0.0101276
348.4		0.0100771
348.5		0.0100268
348.6		0.00997681
348.7		0.00992706
348.8		0.00987754
348.9		0.00982828
349		0.00977926
349.1		0.00973049
349.2		0.00968196
349.3		0.00963367
349.4		0.00958562
349.5		0.00953781
349.6		0.00949024
349.7		0.00944291
349.8		0.00939581
349.9		0.00934895
350		0.00930232
350.1		0.00925593
350.2		0.00920976
350.3		0.00916383
350.4		0.00911812
350.5		0.00907265
350.6		0.0090274
350.7		0.00898237
350.8		0.00893757
350.9		0.008893
351		0.00884864
351.1		0.00880451
351.2		0.0087606
351.3		0.0087169
351.4		0.00867343
351.5		0.00863017
351.6		0.00858712
351.7		0.0085443
351.8		0.00850168
351.9		0.00845928
352		0.00841709
352.1		0.00837511
352.2		0.00833334
352.3		0.00829177
352.4		0.00825042
352.5		0.00820927
352.6		0.00816833
352.7		0.00812759
352.8		0.00808705
352.9		0.00804671
353		0.00800658
353.1		0.00796665
353.2		0.00792691
353.3		0.00788738
353.4		0.00784804
353.5		0.0078089
353.6		0.00776995
353.7		0.0077312
353.8		0.00769264
353.9		0.00765427
354		0.0076161
354.1		0.00757811
354.2		0.00754031
354.3		0.00750271
354.4		0.00746529
354.5		0.00742805
354.6		0.00739101
354.7		0.00735414
354.8		0.00731746
354.9		0.00728097
355		0.00724465
355.1		0.00720852
355.2		0.00717257
355.3		0.0071368
355.4		0.0071012
355.5		0.00706578
355.6		0.00703054
355.7		0.00699548
355.8		0.00696059
355.9		0.00692587
356		0.00689133
356.1		0.00685696
356.2		0.00682276
356.3		0.00678873
356.4		0.00675487
356.5		0.00672118
356.6		0.00668766
356.7		0.0066543
356.8		0.00662112
356.9		0.00658809
357		0.00655523
357.1		0.00652254
357.2		0.00649001
357.3		0.00645764
357.4		0.00642543
357.5		0.00639339
357.6		0.0063615
357.7		0.00632977
357.8		0.0062982
357.9		0.00626679
358		0.00623553
358.1		0.00620443
358.2		0.00617349
358.3		0.0061427
358.4		0.00611206
358.5		0.00608158
358.6		0.00605124
358.7		0.00602106
358.8		0.00599103
358.9		0.00596115
359		0.00593142
359.1		0.00590184
359.2		0.0058724
359.3		0.00584311
359.4		0.00581397
359.5		0.00578497
359.6		0.00575612
359.7		0.00572741
359.8		0.00569885
359.9		0.00567042
360		0.00564214
360.1		0.005614
360.2		0.005586
360.3		0.00555814
360.4		0.00553042
360.5		0.00550284
360.6		0.00547539
360.7		0.00544808
360.8		0.00542091
360.9		0.00539387
361		0.00536697
361.1		0.0053402
361.2		0.00531357
361.3		0.00528707
361.4		0.0052607
361.5		0.00523446
361.6		0.00520835
361.7		0.00518238
361.8		0.00515653
361.9		0.00513081
362		0.00510522
362.1		0.00507976
362.2		0.00505442
362.3		0.00502921
362.4		0.00500413
362.5		0.00497917
362.6		0.00495434
362.7		0.00492963
362.8		0.00490504
362.9		0.00488058
363		0.00485624
363.1		0.00483202
363.2		0.00480792
363.3		0.00478394
363.4		0.00476008
363.5		0.00473634
363.6		0.00471271
363.7		0.00468921
363.8		0.00466582
363.9		0.00464255
364		0.0046194
364.1		0.00459636
364.2		0.00457343
364.3		0.00455062
364.4		0.00452793
364.5		0.00450534
364.6		0.00448287
364.7		0.00446051
364.8		0.00443827
364.9		0.00441613
365		0.00439411
365.1		0.00437219
365.2		0.00435038
365.3		0.00432869
365.4		0.0043071
365.5		0.00428561
365.6		0.00426424
365.7		0.00424297
365.8		0.00422181
365.9		0.00420075
366		0.0041798
366.1		0.00415896
366.2		0.00413821
366.3		0.00411757
366.4		0.00409704
366.5		0.0040766
366.6		0.00405627
366.7		0.00403604
366.8		0.00401591
366.9		0.00399588
367		0.00397595
367.1		0.00395612
367.2		0.00393639
367.3		0.00391676
367.4		0.00389722
367.5		0.00387778
367.6		0.00385844
367.7		0.0038392
367.8		0.00382005
367.9		0.003801
368		0.00378204
368.1		0.00376318
368.2		0.00374441
368.3		0.00372573
368.4		0.00370715
368.5		0.00368866
368.6		0.00367027
368.7		0.00365196
368.8		0.00363375
368.9		0.00361562
369		0.00359759
369.1		0.00357965
369.2		0.00356179
369.3		0.00354403
369.4		0.00352635
369.5		0.00350876
369.6		0.00349126
369.7		0.00347385
369.8		0.00345653
369.9		0.00343929
370		0.00342213
370.1		0.00340506
370.2		0.00338808
370.3		0.00337118
370.4		0.00335437
370.5		0.00333764
370.6		0.00332099
370.7		0.00330443
370.8		0.00328795
370.9		0.00327155
371		0.00325523
371.1		0.003239
371.2		0.00322284
371.3		0.00320677
371.4		0.00319078
371.5		0.00317486
371.6		0.00315903
371.7		0.00314327
371.8		0.00312759
371.9		0.00311199
372		0.00309647
372.1		0.00308103
372.2		0.00306566
372.3		0.00305037
372.4		0.00303516
372.5		0.00302002
372.6		0.00300496
372.7		0.00298997
372.8		0.00297506
372.9		0.00296022
373		0.00294546
373.1		0.00293077
373.2		0.00291615
373.3		0.0029016
373.4		0.00288713
373.5		0.00287273
373.6		0.00285841
373.7		0.00284415
373.8		0.00282996
373.9		0.00281585
374		0.00280181
374.1		0.00278783
374.2		0.00277393
374.3		0.00276009
374.4		0.00274633
374.5		0.00273263
374.6		0.002719
374.7		0.00270544
374.8		0.00269194
374.9		0.00267852
375		0.00266516
375.1		0.00265187
375.2		0.00263864
375.3		0.00262548
375.4		0.00261239
375.5		0.00259936
375.6		0.00258639
375.7		0.00257349
375.8		0.00256066
375.9		0.00254789
376		0.00253518
376.1		0.00252253
376.2		0.00250995
376.3		0.00249743
376.4		0.00248498
376.5		0.00247258
376.6		0.00246025
376.7		0.00244798
376.8		0.00243577
376.9		0.00242362
377		0.00241154
377.1		0.00239951
377.2		0.00238754
377.3		0.00237563
377.4		0.00236378
377.5		0.00235199
377.6		0.00234026
377.7		0.00232859
377.8		0.00231698
377.9		0.00230542
378		0.00229392
378.1		0.00228248
378.2		0.0022711
378.3		0.00225977
378.4		0.0022485
378.5		0.00223729
378.6		0.00222613
378.7		0.00221503
378.8		0.00220398
378.9		0.00219299
379		0.00218205
379.1		0.00217117
379.2		0.00216034
379.3		0.00214956
379.4		0.00213884
379.5		0.00212817
379.6		0.00211756
379.7		0.002107
379.8		0.00209649
379.9		0.00208603
380		0.00207563
380.1		0.00206528
380.2		0.00205498
380.3		0.00204473
380.4		0.00203453
380.5		0.00202438
380.6		0.00201428
380.7		0.00200424
380.8		0.00199424
380.9		0.0019843
381		0.0019744
381.1		0.00196455
381.2		0.00195475
381.3		0.001945
381.4		0.0019353
381.5		0.00192565
381.6		0.00191605
381.7		0.00190649
381.8		0.00189698
381.9		0.00188752
382		0.00187811
382.1		0.00186874
382.2		0.00185942
382.3		0.00185014
382.4		0.00184092
382.5		0.00183174
382.6		0.0018226
382.7		0.00181351
382.8		0.00180446
382.9		0.00179546
383		0.00178651
383.1		0.0017776
383.2		0.00176873
383.3		0.00175991
383.4		0.00175113
383.5		0.0017424
383.6		0.00173371
383.7		0.00172506
383.8		0.00171646
383.9		0.0017079
384		0.00169938
384.1		0.00169091
384.2		0.00168247
384.3		0.00167408
384.4		0.00166573
384.5		0.00165742
384.6		0.00164916
384.7		0.00164093
384.8		0.00163275
384.9		0.0016246
385		0.0016165
385.1		0.00160844
385.2		0.00160042
385.3		0.00159243
385.4		0.00158449
385.5		0.00157659
385.6		0.00156873
385.7		0.0015609
385.8		0.00155312
385.9		0.00154537
386		0.00153766
386.1		0.00152999
386.2		0.00152236
386.3		0.00151477
386.4		0.00150722
386.5		0.0014997
386.6		0.00149222
386.7		0.00148478
386.8		0.00147737
386.9		0.00147
387		0.00146267
387.1		0.00145538
387.2		0.00144812
387.3		0.00144089
387.4		0.00143371
387.5		0.00142656
387.6		0.00141944
387.7		0.00141236
387.8		0.00140532
387.9		0.00139831
388		0.00139134
388.1		0.0013844
388.2		0.00137749
388.3		0.00137062
388.4		0.00136378
388.5		0.00135698
388.6		0.00135022
388.7		0.00134348
388.8		0.00133678
388.9		0.00133011
389		0.00132348
389.1		0.00131688
389.2		0.00131031
389.3		0.00130377
389.4		0.00129727
389.5		0.0012908
389.6		0.00128436
389.7		0.00127796
389.8		0.00127158
389.9		0.00126524
390		0.00125893
390.1		0.00125265
390.2		0.00124641
390.3		0.00124019
390.4		0.001234
390.5		0.00122785
390.6		0.00122173
390.7		0.00121563
390.8		0.00120957
390.9		0.00120354
391		0.00119753
391.1		0.00119156
391.2		0.00118562
391.3		0.0011797
391.4		0.00117382
391.5		0.00116797
391.6		0.00116214
391.7		0.00115634
391.8		0.00115058
391.9		0.00114484
392		0.00113913
392.1		0.00113345
392.2		0.00112779
392.3		0.00112217
392.4		0.00111657
392.5		0.001111
392.6		0.00110546
392.7		0.00109995
392.8		0.00109446
392.9		0.001089
393		0.00108357
393.1		0.00107817
393.2		0.00107279
393.3		0.00106744
393.4		0.00106212
393.5		0.00105682
393.6		0.00105155
393.7		0.0010463
393.8		0.00104109
393.9		0.00103589
394		0.00103073
394.1		0.00102559
394.2		0.00102047
394.3		0.00101538
394.4		0.00101032
394.5		0.00100528
394.6		0.00100026
394.7		0.000995275
394.8		0.000990311
394.9		0.000985372
395		0.000980457
395.1		0.000975567
395.2		0.000970702
395.3		0.00096586
395.4		0.000961043
395.5		0.00095625
395.6		0.00095148
395.7		0.000946735
395.8		0.000942013
395.9		0.000937315
396		0.00093264
396.1		0.000927988
396.2		0.00092336
396.3		0.000918755
396.4		0.000914172
396.5		0.000909613
396.6		0.000905076
396.7		0.000900562
396.8		0.000896071
396.9		0.000891601
397		0.000887155
397.1		0.00088273
397.2		0.000878327
397.3		0.000873947
397.4		0.000869588
397.5		0.000865251
397.6		0.000860935
397.7		0.000856641
397.8		0.000852369
397.9		0.000848117
398		0.000843887
398.1		0.000839679
398.2		0.000835491
398.3		0.000831324
398.4		0.000827177
398.5		0.000823052
398.6		0.000818947
398.7		0.000814862
398.8		0.000810798
398.9		0.000806754
399		0.000802731
399.1		0.000798727
399.2		0.000794743
399.3		0.00079078
399.4		0.000786835
399.5		0.000782911
399.6		0.000779006
399.7		0.000775121
399.8		0.000771255
399.9		0.000767408
400		0.000763581
400.1		0.000759773
400.2		0.000755983
400.3		0.000752213
400.4		0.000748461
400.5		0.000744728
400.6		0.000741014
400.7		0.000737318
400.8		0.000733641
400.9		0.000729981
401		0.000726341
401.1		0.000722718
401.2		0.000719113
401.3		0.000715527
401.4		0.000711958
401.5		0.000708407
401.6		0.000704874
401.7		0.000701359
401.8		0.00069786
401.9		0.00069438
402		0.000690917
402.1		0.000687471
402.2		0.000684042
402.3		0.00068063
402.4		0.000677236
402.5		0.000673858
402.6		0.000670497
402.7		0.000667153
402.8		0.000663825
402.9		0.000660515
403		0.00065722
403.1		0.000653942
403.2		0.000650681
403.3		0.000647435
403.4		0.000644206
403.5		0.000640993
403.6		0.000637796
403.7		0.000634615
403.8		0.00063145
403.9		0.000628301
404		0.000625167
404.1		0.000622049
404.2		0.000618947
404.3		0.00061586
404.4		0.000612788
404.5		0.000609732
404.6		0.000606691
404.7		0.000603665
404.8		0.000600654
404.9		0.000597658
405		0.000594677
405.1		0.000591711
405.2		0.00058876
405.3		0.000585824
405.4		0.000582902
405.5		0.000579995
405.6		0.000577102
405.7		0.000574224
405.8		0.00057136
405.9		0.00056851
406		0.000565675
406.1		0.000562853
406.2		0.000560046
406.3		0.000557253
406.4		0.000554474
406.5		0.000551708
406.6		0.000548956
406.7		0.000546219
406.8		0.000543494
406.9		0.000540784
407		0.000538086
407.1		0.000535403
407.2		0.000532732
407.3		0.000530075
407.4		0.000527432
407.5		0.000524801
407.6		0.000522184
407.7		0.000519579
407.8		0.000516988
407.9		0.000514409
408		0.000511844
408.1		0.000509291
408.2		0.000506751
408.3		0.000504223
408.4		0.000501708
408.5		0.000499206
408.6		0.000496716
408.7		0.000494239
408.8		0.000491774
408.9		0.000489321
409		0.000486881
409.1		0.000484452
409.2		0.000482036
409.3		0.000479632
409.4		0.00047724
409.5		0.00047486
409.6		0.000472491
409.7		0.000470135
409.8		0.00046779
409.9		0.000465457
410		0.000463135
410.1		0.000460825
410.2		0.000458527
410.3		0.00045624
410.4		0.000453965
410.5		0.0004517
410.6		0.000449448
410.7		0.000447206
410.8		0.000444975
410.9		0.000442756
411		0.000440548
411.1		0.000438351
411.2		0.000436164
411.3		0.000433989
411.4		0.000431824
411.5		0.000429671
411.6		0.000427528
411.7		0.000425395
411.8		0.000423274
411.9		0.000421163
412		0.000419062
412.1		0.000416972
412.2		0.000414892
412.3		0.000412823
412.4		0.000410764
412.5		0.000408715
412.6		0.000406677
412.7		0.000404649
412.8		0.00040263
412.9		0.000400622
413		0.000398624
413.1		0.000396636
413.2		0.000394658
413.3		0.000392689
413.4		0.000390731
413.5		0.000388782
413.6		0.000386843
413.7		0.000384914
413.8		0.000382994
413.9		0.000381084
414		0.000379183
414.1		0.000377292
414.2		0.00037541
414.3		0.000373538
414.4		0.000371675
414.5		0.000369821
414.6		0.000367977
414.7		0.000366141
414.8		0.000364315
414.9		0.000362498
415		0.00036069
415.1		0.000358891
415.2		0.000357101
415.3		0.00035532
415.4		0.000353548
415.5		0.000351785
415.6		0.00035003
415.7		0.000348284
415.8		0.000346547
415.9		0.000344819
416		0.000343099
416.1		0.000341388
416.2		0.000339685
416.3		0.000337991
416.4		0.000336305
416.5		0.000334628
416.6		0.000332959
416.7		0.000331298
416.8		0.000329646
416.9		0.000328002
417		0.000326366
417.1		0.000324738
417.2		0.000323119
417.3		0.000321507
417.4		0.000319903
417.5		0.000318308
417.6		0.00031672
417.7		0.000315141
417.8		0.000313569
417.9		0.000312005
418		0.000310449
418.1		0.0003089
418.2		0.00030736
418.3		0.000305827
418.4		0.000304302
418.5		0.000302784
418.6		0.000301274
418.7		0.000299771
418.8		0.000298276
418.9		0.000296788
419		0.000295308
419.1		0.000293835
419.2		0.00029237
419.3		0.000290912
419.4		0.000289461
419.5		0.000288017
419.6		0.00028658
419.7		0.000285151
419.8		0.000283729
419.9		0.000282314
420		0.000280906
420.1		0.000279505
420.2		0.000278111
420.3		0.000276724
420.4		0.000275343
420.5		0.00027397
420.6		0.000272604
420.7		0.000271244
420.8		0.000269891
420.9		0.000268545
421		0.000267206
421.1		0.000265873
421.2		0.000264547
421.3		0.000263228
421.4		0.000261915
421.5		0.000260608
421.6		0.000259309
421.7		0.000258015
421.8		0.000256729
421.9		0.000255448
422		0.000254174
422.1		0.000252906
422.2		0.000251645
422.3		0.00025039
422.4		0.000249141
422.5		0.000247898
422.6		0.000246662
422.7		0.000245432
422.8		0.000244208
422.9		0.00024299
423		0.000241778
423.1		0.000240572
423.2		0.000239372
423.3		0.000238178
423.4		0.00023699
423.5		0.000235808
423.6		0.000234632
423.7		0.000233462
423.8		0.000232298
423.9		0.000231139
424		0.000229986
424.1		0.000228839
424.2		0.000227698
424.3		0.000226562
424.4		0.000225432
424.5		0.000224308
424.6		0.000223189
424.7		0.000222076
424.8		0.000220968
424.9		0.000219866
425		0.00021877
425.1		0.000217678
425.2		0.000216593
425.3		0.000215513
425.4		0.000214438
425.5		0.000213368
425.6		0.000212304
425.7		0.000211245
425.8		0.000210192
425.9		0.000209143
426		0.0002081
426.1		0.000207062
426.2		0.000206029
426.3		0.000205002
426.4		0.000203979
426.5		0.000202962
426.6		0.00020195
426.7		0.000200943
426.8		0.00019994
426.9		0.000198943
427		0.000197951
427.1		0.000196964
427.2		0.000195981
427.3		0.000195004
427.4		0.000194031
427.5		0.000193064
427.6		0.000192101
427.7		0.000191142
427.8		0.000190189
427.9		0.000189241
428		0.000188297
428.1		0.000187358
428.2		0.000186423
428.3		0.000185493
428.4		0.000184568
428.5		0.000183648
428.6		0.000182732
428.7		0.00018182
428.8		0.000180914
428.9		0.000180011
429		0.000179113
429.1		0.00017822
429.2		0.000177331
429.3		0.000176447
429.4		0.000175567
429.5		0.000174691
429.6		0.00017382
429.7		0.000172953
429.8		0.00017209
429.9		0.000171232
430		0.000170378
430.1		0.000169528
430.2		0.000168683
430.3		0.000167841
430.4		0.000167004
430.5		0.000166171
430.6		0.000165343
430.7		0.000164518
430.8		0.000163697
430.9		0.000162881
431		0.000162069
431.1		0.00016126
431.2		0.000160456
431.3		0.000159656
431.4		0.000158859
431.5		0.000158067
431.6		0.000157279
431.7		0.000156494
431.8		0.000155714
431.9		0.000154937
432		0.000154164
432.1		0.000153395
432.2		0.00015263
432.3		0.000151869
432.4		0.000151112
432.5		0.000150358
432.6		0.000149608
432.7		0.000148862
432.8		0.000148119
432.9		0.000147381
433		0.000146646
433.1		0.000145914
433.2		0.000145187
433.3		0.000144462
433.4		0.000143742
433.5		0.000143025
433.6		0.000142312
433.7		0.000141602
433.8		0.000140896
433.9		0.000140193
434		0.000139494
434.1		0.000138798
434.2		0.000138106
434.3		0.000137417
434.4		0.000136732
434.5		0.00013605
434.6		0.000135371
434.7		0.000134696
434.8		0.000134024
434.9		0.000133356
435		0.00013269
435.1		0.000132029
435.2		0.00013137
435.3		0.000130715
435.4		0.000130063
435.5		0.000129414
435.6		0.000128769
435.7		0.000128127
435.8		0.000127488
435.9		0.000126852
436		0.000126219
436.1		0.00012559
436.2		0.000124963
436.3		0.00012434
436.4		0.00012372
436.5		0.000123103
436.6		0.000122489
436.7		0.000121878
436.8		0.00012127
436.9		0.000120665
437		0.000120063
437.1		0.000119464
437.2		0.000118869
437.3		0.000118276
437.4		0.000117686
437.5		0.000117099
437.6		0.000116515
437.7		0.000115934
437.8		0.000115356
437.9		0.00011478
438		0.000114208
438.1		0.000113638
438.2		0.000113071
438.3		0.000112507
438.4		0.000111946
438.5		0.000111388
438.6		0.000110832
438.7		0.00011028
438.8		0.00010973
438.9		0.000109182
439		0.000108638
439.1		0.000108096
439.2		0.000107557
439.3		0.00010702
439.4		0.000106487
439.5		0.000105955
439.6		0.000105427
439.7		0.000104901
439.8		0.000104378
439.9		0.000103857
440		0.000103339
440.1		0.000102824
440.2		0.000102311
440.3		0.000101801
440.4		0.000101293
440.5		0.000100788
440.6		0.000100285
440.7		9.97851e-05
440.8		9.92874e-05
440.9		9.87923e-05
441		9.82995e-05
441.1		9.78093e-05
441.2		9.73214e-05
441.3		9.6836e-05
441.4		9.63531e-05
441.5		9.58725e-05
441.6		9.53943e-05
441.7		9.49186e-05
441.8		9.44451e-05
441.9		9.39741e-05
442		9.35054e-05
442.1		9.3039e-05
442.2		9.2575e-05
442.3		9.21133e-05
442.4		9.16539e-05
442.5		9.11967e-05
442.6		9.07419e-05
442.7		9.02893e-05
442.8		8.9839e-05
442.9		8.93909e-05
443		8.89451e-05
443.1		8.85015e-05
443.2		8.80601e-05
443.3		8.76209e-05
443.4		8.71839e-05
443.5		8.6749e-05
443.6		8.63164e-05
443.7		8.58859e-05
443.8		8.54575e-05
443.9		8.50313e-05
444		8.46072e-05
444.1		8.41852e-05
444.2		8.37653e-05
444.3		8.33475e-05
444.4		8.29318e-05
444.5		8.25182e-05
444.6		8.21067e-05
444.7		8.16972e-05
444.8		8.12897e-05
444.9		8.08843e-05
445		8.04808e-05
445.1		8.00794e-05
445.2		7.968e-05
445.3		7.92826e-05
445.4		7.88872e-05
445.5		7.84938e-05
445.6		7.81023e-05
445.7		7.77127e-05
445.8		7.73251e-05
445.9		7.69395e-05
446		7.65557e-05
446.1		7.61739e-05
446.2		7.5794e-05
446.3		7.5416e-05
446.4		7.50398e-05
446.5		7.46656e-05
446.6		7.42932e-05
446.7		7.39226e-05
446.8		7.3554e-05
446.9		7.31871e-05
447		7.28221e-05
447.1		7.24589e-05
447.2		7.20975e-05
447.3		7.17379e-05
447.4		7.13801e-05
447.5		7.10241e-05
447.6		7.06699e-05
447.7		7.03174e-05
447.8		6.99667e-05
447.9		6.96177e-05
448		6.92705e-05
448.1		6.8925e-05
448.2		6.85812e-05
448.3		6.82392e-05
448.4		6.78989e-05
448.5		6.75602e-05
448.6		6.72233e-05
448.7		6.6888e-05
448.8		6.65544e-05
448.9		6.62224e-05
449		6.58921e-05
449.1		6.55635e-05
449.2		6.52365e-05
449.3		6.49111e-05
449.4		6.45874e-05
449.5		6.42653e-05
449.6		6.39447e-05
449.7		6.36258e-05
449.8		6.33085e-05
449.9		6.29927e-05
450		6.26785e-05
450.1		6.23659e-05
450.2		6.20549e-05
450.3		6.17454e-05
450.4		6.14374e-05
450.5		6.1131e-05
450.6		6.08261e-05
450.7		6.05227e-05
450.8		6.02209e-05
450.9		5.99205e-05
451		5.96217e-05
451.1		5.93243e-05
451.2		5.90284e-05
451.3		5.8734e-05
451.4		5.84411e-05
451.5		5.81496e-05
451.6		5.78596e-05
451.7		5.7571e-05
451.8		5.72839e-05
451.9		5.69982e-05
452		5.67139e-05
452.1		5.6431e-05
452.2		5.61496e-05
452.3		5.58695e-05
452.4		5.55909e-05
452.5		5.53136e-05
452.6		5.50377e-05
452.7		5.47632e-05
452.8		5.44901e-05
452.9		5.42183e-05
453		5.39479e-05
453.1		5.36789e-05
453.2		5.34111e-05
453.3		5.31447e-05
453.4		5.28797e-05
453.5		5.26159e-05
453.6		5.23535e-05
453.7		5.20924e-05
453.8		5.18326e-05
453.9		5.15741e-05
454		5.13169e-05
454.1		5.10609e-05
454.2		5.08062e-05
454.3		5.05528e-05
454.4		5.03007e-05
454.5		5.00498e-05
454.6		4.98002e-05
454.7		4.95518e-05
454.8		4.93047e-05
454.9		4.90588e-05
455		4.88141e-05
455.1		4.85706e-05
455.2		4.83284e-05
455.3		4.80874e-05
455.4		4.78475e-05
455.5		4.76089e-05
455.6		4.73714e-05
455.7		4.71352e-05
455.8		4.69001e-05
455.9		4.66662e-05
456		4.64334e-05
456.1		4.62018e-05
456.2		4.59714e-05
456.3		4.57421e-05
456.4		4.5514e-05
456.5		4.5287e-05
456.6		4.50611e-05
456.7		4.48363e-05
456.8		4.46127e-05
456.9		4.43902e-05
457		4.41688e-05
457.1		4.39485e-05
457.2		4.37293e-05
457.3		4.35112e-05
457.4		4.32942e-05
457.5		4.30783e-05
457.6		4.28634e-05
457.7		4.26497e-05
457.8		4.24369e-05
457.9		4.22253e-05
458		4.20147e-05
458.1		4.18051e-05
458.2		4.15966e-05
458.3		4.13892e-05
458.4		4.11827e-05
458.5		4.09773e-05
458.6		4.0773e-05
458.7		4.05696e-05
458.8		4.03673e-05
458.9		4.01659e-05
459		3.99656e-05
459.1		3.97663e-05
459.2		3.95679e-05
459.3		3.93706e-05
459.4		3.91742e-05
459.5		3.89788e-05
459.6		3.87844e-05
459.7		3.8591e-05
459.8		3.83985e-05
459.9		3.8207e-05
460		3.80165e-05
460.1		3.78269e-05
460.2		3.76382e-05
460.3		3.74505e-05
460.4		3.72637e-05
460.5		3.70778e-05
460.6		3.68929e-05
460.7		3.67089e-05
460.8		3.65258e-05
460.9		3.63436e-05
461		3.61624e-05
461.1		3.5982e-05
461.2		3.58026e-05
461.3		3.5624e-05
461.4		3.54463e-05
461.5		3.52695e-05
461.6		3.50936e-05
461.7		3.49186e-05
461.8		3.47444e-05
461.9		3.45711e-05
462		3.43987e-05
462.1		3.42271e-05
462.2		3.40564e-05
462.3		3.38866e-05
462.4		3.37176e-05
462.5		3.35494e-05
462.6		3.33821e-05
462.7		3.32156e-05
462.8		3.30499e-05
462.9		3.28851e-05
463		3.27211e-05
463.1		3.25579e-05
463.2		3.23955e-05
463.3		3.22339e-05
463.4		3.20731e-05
463.5		3.19132e-05
463.6		3.1754e-05
463.7		3.15956e-05
463.8		3.14381e-05
463.9		3.12813e-05
464		3.11252e-05
464.1		3.097e-05
464.2		3.08155e-05
464.3		3.06618e-05
464.4		3.05089e-05
464.5		3.03568e-05
464.6		3.02054e-05
464.7		3.00547e-05
464.8		2.99048e-05
464.9		2.97557e-05
465		2.96072e-05
465.1		2.94596e-05
465.2		2.93127e-05
465.3		2.91665e-05
465.4		2.9021e-05
465.5		2.88762e-05
465.6		2.87322e-05
465.7		2.85889e-05
465.8		2.84463e-05
465.9		2.83045e-05
466		2.81633e-05
466.1		2.80228e-05
466.2		2.78831e-05
466.3		2.7744e-05
466.4		2.76056e-05
466.5		2.74679e-05
466.6		2.73309e-05
466.7		2.71946e-05
466.8		2.7059e-05
466.9		2.6924e-05
467		2.67897e-05
467.1		2.66561e-05
467.2		2.65232e-05
467.3		2.63909e-05
467.4		2.62593e-05
467.5		2.61283e-05
467.6		2.5998e-05
467.7		2.58683e-05
467.8		2.57393e-05
467.9		2.56109e-05
468		2.54832e-05
468.1		2.53561e-05
468.2		2.52296e-05
468.3		2.51038e-05
468.4		2.49786e-05
468.5		2.4854e-05
468.6		2.47301e-05
468.7		2.46067e-05
468.8		2.4484e-05
468.9		2.43619e-05
469		2.42404e-05
469.1		2.41195e-05
469.2		2.39992e-05
469.3		2.38795e-05
469.4		2.37604e-05
469.5		2.36419e-05
469.6		2.3524e-05
469.7		2.34066e-05
469.8		2.32899e-05
469.9		2.31737e-05
470		2.30581e-05
470.1		2.29431e-05
470.2		2.28287e-05
470.3		2.27149e-05
470.4		2.26016e-05
470.5		2.24888e-05
470.6		2.23767e-05
470.7		2.22651e-05
470.8		2.2154e-05
470.9		2.20435e-05
471		2.19336e-05
471.1		2.18242e-05
471.2		2.17153e-05
471.3		2.1607e-05
471.4		2.14993e-05
471.5		2.1392e-05
471.6		2.12854e-05
471.7		2.11792e-05
471.8		2.10736e-05
471.9		2.09685e-05
472		2.08639e-05
472.1		2.07598e-05
472.2		2.06563e-05
472.3		2.05533e-05
472.4		2.04507e-05
472.5		2.03487e-05
472.6		2.02473e-05
472.7		2.01463e-05
472.8		2.00458e-05
472.9		1.99458e-05
473		1.98463e-05
473.1		1.97473e-05
473.2		1.96489e-05
473.3		1.95509e-05
473.4		1.94533e-05
473.5		1.93563e-05
473.6		1.92598e-05
473.7		1.91637e-05
473.8		1.90681e-05
473.9		1.8973e-05
474		1.88784e-05
474.1		1.87843e-05
474.2		1.86906e-05
474.3		1.85974e-05
474.4		1.85046e-05
474.5		1.84123e-05
474.6		1.83205e-05
474.7		1.82291e-05
474.8		1.81382e-05
474.9		1.80477e-05
475		1.79577e-05
475.1		1.78681e-05
475.2		1.7779e-05
475.3		1.76903e-05
475.4		1.76021e-05
475.5		1.75143e-05
475.6		1.7427e-05
475.7		1.73401e-05
475.8		1.72536e-05
475.9		1.71675e-05
476		1.70819e-05
476.1		1.69967e-05
476.2		1.69119e-05
476.3		1.68276e-05
476.4		1.67437e-05
476.5		1.66601e-05
476.6		1.6577e-05
476.7		1.64944e-05
476.8		1.64121e-05
476.9		1.63302e-05
477		1.62488e-05
477.1		1.61678e-05
477.2		1.60871e-05
477.3		1.60069e-05
477.4		1.59271e-05
477.5		1.58476e-05
477.6		1.57686e-05
477.7		1.56899e-05
477.8		1.56117e-05
477.9		1.55338e-05
478		1.54563e-05
478.1		1.53792e-05
478.2		1.53025e-05
478.3		1.52262e-05
478.4		1.51503e-05
478.5		1.50747e-05
478.6		1.49995e-05
478.7		1.49247e-05
478.8		1.48503e-05
478.9		1.47762e-05
479		1.47025e-05
479.1		1.46292e-05
479.2		1.45562e-05
479.3		1.44836e-05
479.4		1.44114e-05
479.5		1.43395e-05
479.6		1.4268e-05
479.7		1.41968e-05
479.8		1.4126e-05
479.9		1.40556e-05
480		1.39855e-05
480.1		1.39157e-05
480.2		1.38463e-05
480.3		1.37773e-05
480.4		1.37085e-05
480.5		1.36402e-05
480.6		1.35721e-05
480.7		1.35044e-05
480.8		1.34371e-05
480.9		1.33701e-05
481		1.33034e-05
481.1		1.3237e-05
481.2		1.3171e-05
481.3		1.31053e-05
