SIMULATION : Neuron membrane potential over time 0.1

The time incrementation between each measure is : 0.1 ms
Total simulation time : 500.2 ms

Time (ms) 	 V (mV) 
362.9		2.77333
363		2.7595
363.1		2.74574
363.2		2.73205
363.3		2.71842
363.4		2.70486
363.5		2.69137
363.6		2.67795
363.7		2.66459
363.8		2.6513
363.9		17.6381
364		17.5501
364.1		17.4626
364.2		17.3755
364.3		17.2888
364.4		17.2026
364.5		17.1168
364.6		17.0314
364.7		16.9465
364.8		16.862
364.9		16.7779
365		16.6942
365.1		16.6109
365.2		16.5281
365.3		16.4456
365.4		16.3636
365.5		16.282
365.6		16.2008
365.7		16.12
365.8		16.0396
365.9		15.9596
366		15.88
366.1		15.8008
366.2		15.722
366.3		15.6436
366.4		15.5655
366.5		15.4879
366.6		15.4107
366.7		15.3338
366.8		15.2573
366.9		15.1812
367		15.1055
367.1		15.0302
367.2		14.9552
367.3		14.8806
367.4		14.8064
367.5		14.7326
367.6		14.6591
367.7		14.586
367.8		14.5132
367.9		14.4408
368		14.3688
368.1		14.2971
368.2		14.2258
368.3		14.1549
368.4		14.0843
368.5		14.014
368.6		13.9442
368.7		13.8746
368.8		13.8054
368.9		13.7365
369		13.668
369.1		13.5999
369.2		13.532
369.3		13.4645
369.4		13.3974
369.5		13.3306
369.6		13.2641
369.7		13.1979
369.8		13.1321
369.9		13.0666
370		13.0014
370.1		12.9366
370.2		12.8721
370.3		12.8079
370.4		12.744
370.5		12.6804
370.6		12.6172
370.7		12.5543
370.8		12.4916
370.9		12.4293
371		12.3674
371.1		12.3057
371.2		12.2443
371.3		12.1832
371.4		12.1225
371.5		12.062
371.6		12.0018
371.7		11.942
371.8		11.8824
371.9		11.8232
372		11.7642
372.1		11.7055
372.2		11.6471
372.3		11.589
372.4		11.5312
372.5		11.4737
372.6		11.4165
372.7		11.3596
372.8		11.3029
372.9		11.2465
373		11.1904
373.1		11.1346
373.2		11.0791
373.3		11.0238
373.4		10.9689
373.5		10.9141
373.6		10.8597
373.7		10.8056
373.8		10.7517
373.9		10.698
374		10.6447
374.1		10.5916
374.2		10.5388
374.3		10.4862
374.4		10.4339
374.5		10.3819
374.6		10.3301
374.7		10.2786
374.8		10.2273
374.9		10.1763
375		10.1255
375.1		10.075
375.2		10.0248
375.3		9.97478
375.4		9.92503
375.5		9.87553
375.6		9.82628
375.7		9.77727
375.8		9.7285
375.9		9.67998
376		9.6317
376.1		9.58366
376.2		9.53587
376.3		9.48831
376.4		9.44098
376.5		9.3939
376.6		9.34704
376.7		9.30042
376.8		9.25404
376.9		9.20788
377		9.16196
377.1		9.11626
377.2		9.0708
377.3		9.02556
377.4		8.98054
377.5		8.93575
377.6		8.89118
377.7		8.84684
377.8		8.80271
377.9		8.75881
378		8.71513
378.1		8.67166
378.2		8.62841
378.3		8.58537
378.4		8.54255
378.5		8.49995
378.6		8.45755
378.7		8.41537
378.8		8.3734
378.9		8.33164
379		8.29008
379.1		8.24874
379.2		8.2076
379.3		8.16666
379.4		8.12593
379.5		8.0854
379.6		8.04507
379.7		8.00495
379.8		7.96502
379.9		7.9253
380		7.88577
380.1		7.84644
380.2		7.80731
380.3		7.76837
380.4		7.72962
380.5		7.69107
380.6		7.65271
380.7		7.61454
380.8		7.57657
380.9		7.53878
381		7.50118
381.1		7.46377
381.2		7.42654
381.3		7.3895
381.4		7.35264
381.5		7.31597
381.6		7.27948
381.7		7.24318
381.8		7.20705
381.9		7.17111
382		7.13534
382.1		7.09975
382.2		7.06434
382.3		7.02911
382.4		6.99405
382.5		6.95917
382.6		6.92446
382.7		6.88992
382.8		6.85556
382.9		6.82137
383		6.78735
383.1		6.75349
383.2		6.71981
383.3		6.6863
383.4		6.65295
383.5		6.61977
383.6		6.58675
383.7		6.5539
383.8		6.52121
383.9		6.48869
384		6.45632
384.1		6.42412
384.2		6.39208
384.3		6.3602
384.4		6.32848
384.5		6.29692
384.6		6.26551
384.7		6.23426
384.8		6.20317
384.9		6.17223
385		6.14145
385.1		6.11081
385.2		6.08034
385.3		6.05001
385.4		6.01984
385.5		5.98981
385.6		5.95994
385.7		5.93021
385.8		5.90064
385.9		5.87121
386		5.84192
386.1		5.81279
386.2		5.7838
386.3		5.75495
386.4		5.72625
386.5		5.69769
386.6		5.66927
386.7		5.64099
386.8		5.61286
386.9		5.58486
387		5.55701
387.1		5.52929
387.2		5.50172
387.3		5.47428
387.4		5.44697
387.5		5.41981
387.6		5.39277
387.7		5.36588
387.8		5.33912
387.9		5.31249
388		5.28599
388.1		5.25963
388.2		5.23339
388.3		5.20729
388.4		5.18132
388.5		5.15548
388.6		5.12977
388.7		5.10418
388.8		5.07872
388.9		5.05339
389		5.02819
389.1		5.00311
389.2		4.97816
389.3		4.95333
389.4		4.92863
389.5		4.90404
389.6		4.87958
389.7		4.85525
389.8		4.83103
389.9		4.80694
390		4.78296
390.1		4.75911
390.2		4.73537
390.3		4.71175
390.4		4.68825
390.5		4.66487
390.6		4.6416
390.7		4.61845
390.8		4.59542
390.9		4.5725
391		4.54969
391.1		4.527
391.2		4.50442
391.3		4.48196
391.4		4.4596
391.5		4.43736
391.6		4.41523
391.7		4.39321
391.8		4.3713
391.9		4.3495
392		4.3278
392.1		4.30622
392.2		4.28474
392.3		4.26337
392.4		4.24211
392.5		4.22095
392.6		4.1999
392.7		4.17895
392.8		4.15811
392.9		4.13737
393		4.11673
393.1		4.0962
393.2		4.07577
393.3		4.05544
393.4		4.03522
393.5		4.01509
393.6		3.99507
393.7		3.97514
393.8		3.95531
393.9		3.93559
394		3.91596
394.1		3.89643
394.2		3.87699
394.3		3.85766
394.4		3.83842
394.5		3.81927
394.6		3.80022
394.7		3.78127
394.8		3.76241
394.9		3.74365
395		3.72497
395.1		3.7064
395.2		3.68791
395.3		3.66952
395.4		3.65122
395.5		3.633
395.6		3.61489
395.7		3.59686
395.8		3.57892
395.9		3.56107
396		3.54331
396.1		3.52563
396.2		3.50805
396.3		3.49055
396.4		3.47314
396.5		3.45582
396.6		3.43859
396.7		3.42144
396.8		3.40437
396.9		3.38739
397		3.3705
397.1		3.35369
397.2		3.33696
397.3		3.32032
397.4		3.30376
397.5		3.28728
397.6		3.27088
397.7		3.25457
397.8		3.23834
397.9		3.22219
398		3.20612
398.1		3.19012
398.2		3.17421
398.3		3.15838
398.4		3.14263
398.5		3.12696
398.6		3.11136
398.7		3.09584
398.8		3.0804
398.9		3.06504
399		3.04975
399.1		3.03454
399.2		3.01941
399.3		3.00435
399.4		2.98936
399.5		2.97445
399.6		2.95962
399.7		2.94486
399.8		2.93017
399.9		2.91555
400		2.90101
400.1		2.88654
400.2		2.87215
400.3		2.85782
400.4		2.84357
400.5		2.82939
400.6		2.81528
400.7		2.80123
400.8		2.78726
400.9		2.77336
401		2.75953
401.1		2.74577
401.2		2.73207
401.3		2.71845
401.4		2.70489
401.5		2.6914
401.6		2.67797
401.7		2.66462
401.8		2.65133
401.9		2.6381
402		2.62495
402.1		2.61185
402.2		2.59883
402.3		2.58587
402.4		2.57297
402.5		2.56014
402.6		2.54737
402.7		2.53466
402.8		2.52202
402.9		2.50944
403		2.49693
403.1		2.48447
403.2		2.47208
403.3		2.45975
403.4		2.44748
403.5		2.43528
403.6		2.42313
403.7		2.41104
403.8		2.39902
403.9		2.38705
404		2.37515
404.1		2.3633
404.2		2.35152
404.3		2.33979
404.4		2.32812
404.5		2.31651
404.6		2.30495
404.7		2.29346
404.8		2.28202
404.9		2.27064
405		2.25931
405.1		2.24804
405.2		2.23683
405.3		2.22567
405.4		2.21457
405.5		2.20353
405.6		2.19254
405.7		2.1816
405.8		2.17072
405.9		2.1599
406		2.14912
406.1		2.1384
406.2		2.12774
406.3		2.11713
406.4		2.10657
406.5		2.09606
406.6		2.08561
406.7		2.07521
406.8		2.06486
406.9		2.05456
407		2.04431
407.1		2.03411
407.2		2.02397
407.3		2.01387
407.4		2.00383
407.5		1.99384
407.6		1.98389
407.7		1.974
407.8		1.96415
407.9		1.95435
408		1.94461
408.1		1.93491
408.2		1.92526
408.3		1.91566
408.4		1.9061
408.5		1.89659
408.6		1.88714
408.7		1.87772
408.8		1.86836
408.9		1.85904
409		1.84977
409.1		1.84054
409.2		1.83136
409.3		1.82223
409.4		1.81314
409.5		1.8041
409.6		1.7951
409.7		1.78615
409.8		1.77724
409.9		1.76837
410		1.75955
410.1		1.75078
410.2		1.74205
410.3		1.73336
410.4		1.72471
410.5		1.71611
410.6		1.70755
410.7		1.69903
410.8		1.69056
410.9		1.68213
411		1.67374
411.1		1.66539
411.2		1.65709
411.3		1.64882
411.4		1.6406
411.5		1.63241
411.6		1.62427
411.7		1.61617
411.8		1.60811
411.9		1.60009
412		1.59211
412.1		1.58417
412.2		1.57627
412.3		1.56841
412.4		1.56058
412.5		1.5528
412.6		1.54506
412.7		1.53735
412.8		1.52968
412.9		1.52205
413		1.51446
413.1		1.50691
413.2		1.49939
413.3		1.49191
413.4		1.48447
413.5		1.47707
413.6		1.4697
413.7		1.46237
413.8		1.45508
413.9		1.44782
414		1.4406
414.1		1.43342
414.2		1.42627
414.3		1.41915
414.4		1.41207
414.5		1.40503
414.6		1.39802
414.7		1.39105
414.8		1.38411
414.9		1.37721
415		1.37034
415.1		1.36351
415.2		1.35671
415.3		1.34994
415.4		1.34321
415.5		1.33651
415.6		1.32984
415.7		1.32321
415.8		1.31661
415.9		1.31004
416		1.30351
416.1		1.29701
416.2		1.29054
416.3		1.2841
416.4		1.2777
416.5		1.27133
416.6		1.26498
416.7		1.25868
416.8		1.2524
416.9		1.24615
417		1.23994
417.1		1.23375
417.2		1.2276
417.3		1.22148
417.4		1.21538
417.5		1.20932
417.6		1.20329
417.7		1.19729
417.8		1.19132
417.9		1.18538
418		1.17946
418.1		1.17358
418.2		1.16773
418.3		1.1619
418.4		1.15611
418.5		1.15034
418.6		1.14461
418.7		1.1389
418.8		1.13322
418.9		1.12756
419		1.12194
419.1		1.11635
419.2		1.11078
419.3		1.10524
419.4		1.09972
419.5		1.09424
419.6		1.08878
419.7		1.08335
419.8		1.07795
419.9		1.07257
420		1.06722
420.1		1.0619
420.2		1.0566
420.3		1.05133
420.4		1.04609
420.5		1.04087
420.6		1.03568
420.7		1.03052
420.8		1.02538
420.9		1.02026
421		1.01517
421.1		1.01011
421.2		1.00507
421.3		1.00006
421.4		0.995072
421.5		0.990109
421.6		0.985171
421.7		0.980258
421.8		0.975369
421.9		0.970504
422		0.965663
422.1		0.960847
422.2		0.956055
422.3		0.951287
422.4		0.946542
422.5		0.941821
422.6		0.937124
422.7		0.93245
422.8		0.927799
422.9		0.923172
423		0.918567
423.1		0.913986
423.2		0.909428
423.3		0.904892
423.4		0.900379
423.5		0.895888
423.6		0.89142
423.7		0.886974
423.8		0.88255
423.9		0.878148
424		0.873768
424.1		0.86941
424.2		0.865074
424.3		0.86076
424.4		0.856467
424.5		0.852195
424.6		0.847945
424.7		0.843716
424.8		0.839507
424.9		0.83532
425		0.831154
425.1		0.827009
425.2		0.822884
425.3		0.81878
425.4		0.814696
425.5		0.810633
425.6		0.80659
425.7		0.802567
425.8		0.798564
425.9		0.794581
426		0.790618
426.1		0.786675
426.2		0.782752
426.3		0.778848
426.4		0.774963
426.5		0.771098
426.6		0.767252
426.7		0.763425
426.8		0.759618
426.9		0.755829
427		0.752059
427.1		0.748309
427.2		0.744576
427.3		0.740863
427.4		0.737168
427.5		0.733491
427.6		0.729833
427.7		0.726193
427.8		0.722571
427.9		0.718967
428		0.715381
428.1		0.711813
428.2		0.708263
428.3		0.70473
428.4		0.701216
428.5		0.697718
428.6		0.694238
428.7		0.690776
428.8		0.687331
428.9		0.683902
429		0.680492
429.1		0.677098
429.2		0.673721
429.3		0.67036
429.4		0.667017
429.5		0.66369
429.6		0.66038
429.7		0.657086
429.8		0.653809
429.9		0.650548
430		0.647304
430.1		0.644075
430.2		0.640863
430.3		0.637666
430.4		0.634486
430.5		0.631322
430.6		0.628173
430.7		0.62504
430.8		0.621922
430.9		0.618821
431		0.615734
431.1		0.612663
431.2		0.609608
431.3		0.606567
431.4		0.603542
431.5		0.600532
431.6		0.597536
431.7		0.594556
431.8		0.591591
431.9		0.58864
432		0.585704
432.1		0.582783
432.2		0.579877
432.3		0.576984
432.4		0.574107
432.5		0.571243
432.6		0.568394
432.7		0.565559
432.8		0.562739
432.9		0.559932
433		0.557139
433.1		0.554361
433.2		0.551596
433.3		0.548845
433.4		0.546107
433.5		0.543384
433.6		0.540673
433.7		0.537977
433.8		0.535294
433.9		0.532624
434		0.529967
434.1		0.527324
434.2		0.524694
434.3		0.522077
434.4		0.519473
434.5		0.516882
434.6		0.514304
434.7		0.511739
434.8		0.509187
434.9		0.506647
435		0.504121
435.1		0.501606
435.2		0.499104
435.3		0.496615
435.4		0.494138
435.5		0.491674
435.6		0.489222
435.7		0.486781
435.8		0.484354
435.9		0.481938
436		0.479534
436.1		0.477143
436.2		0.474763
436.3		0.472395
436.4		0.470039
436.5		0.467695
436.6		0.465362
436.7		0.463041
436.8		0.460731
436.9		0.458434
437		0.456147
437.1		0.453872
437.2		0.451608
437.3		0.449356
437.4		0.447115
437.5		0.444885
437.6		0.442666
437.7		0.440458
437.8		0.438261
437.9		0.436075
438		0.433901
438.1		0.431736
438.2		0.429583
438.3		0.427441
438.4		0.425309
438.5		0.423188
438.6		0.421077
438.7		0.418977
438.8		0.416887
438.9		0.414808
439		0.412739
439.1		0.41068
439.2		0.408632
439.3		0.406594
439.4		0.404566
439.5		0.402548
439.6		0.400541
439.7		0.398543
439.8		0.396555
439.9		0.394577
440		0.392609
440.1		0.390651
440.2		0.388703
440.3		0.386764
440.4		0.384835
440.5		0.382916
440.6		0.381006
440.7		0.379106
440.8		0.377215
440.9		0.375334
441		0.373462
441.1		0.371599
441.2		0.369746
441.3		0.367902
441.4		0.366067
441.5		0.364241
441.6		0.362424
441.7		0.360617
441.8		0.358818
441.9		0.357028
442		0.355248
442.1		0.353476
442.2		0.351713
442.3		0.349959
442.4		0.348213
442.5		0.346477
442.6		0.344749
442.7		0.343029
442.8		0.341318
442.9		0.339616
443		0.337922
443.1		0.336237
443.2		0.33456
443.3		0.332891
443.4		0.331231
443.5		0.329579
443.6		0.327935
443.7		0.326299
443.8		0.324672
443.9		0.323053
444		0.321441
444.1		0.319838
444.2		0.318243
444.3		0.316656
444.4		0.315076
444.5		0.313505
444.6		0.311941
444.7		0.310386
444.8		0.308838
444.9		0.307297
445		0.305765
445.1		0.30424
445.2		0.302722
445.3		0.301212
445.4		0.29971
445.5		0.298215
445.6		0.296728
445.7		0.295248
445.8		0.293775
445.9		0.29231
446		0.290852
446.1		0.289402
446.2		0.287958
446.3		0.286522
446.4		0.285093
446.5		0.283671
446.6		0.282256
446.7		0.280848
446.8		0.279448
446.9		0.278054
447		0.276667
447.1		0.275287
447.2		0.273914
447.3		0.272548
447.4		0.271189
447.5		0.269836
447.6		0.26849
447.7		0.267151
447.8		0.265819
447.9		0.264493
448		0.263174
448.1		0.261861
448.2		0.260555
448.3		0.259256
448.4		0.257963
448.5		0.256676
448.6		0.255396
448.7		0.254122
448.8		0.252855
448.9		0.251594
449		0.250339
449.1		0.24909
449.2		0.247848
449.3		0.246612
449.4		0.245382
449.5		0.244158
449.6		0.24294
449.7		0.241729
449.8		0.240523
449.9		0.239323
450		0.23813
450.1		0.236942
450.2		0.23576
450.3		0.234584
450.4		0.233414
450.5		0.23225
450.6		0.231092
450.7		0.229939
450.8		0.228792
450.9		0.227651
451		0.226516
451.1		0.225386
451.2		0.224262
451.3		0.223144
451.4		0.222031
451.5		0.220923
451.6		0.219821
451.7		0.218725
451.8		0.217634
451.9		0.216549
452		0.215469
452.1		0.214394
452.2		0.213325
452.3		0.212261
452.4		0.211202
452.5		0.210149
452.6		0.209101
452.7		0.208058
452.8		0.20702
452.9		0.205987
453		0.20496
453.1		0.203938
453.2		0.202921
453.3		0.201909
453.4		0.200902
453.5		0.1999
453.6		0.198903
453.7		0.197911
453.8		0.196924
453.9		0.195941
454		0.194964
454.1		0.193992
454.2		0.193024
454.3		0.192061
454.4		0.191104
454.5		0.19015
454.6		0.189202
454.7		0.188258
454.8		0.187319
454.9		0.186385
455		0.185456
455.1		0.184531
455.2		0.18361
455.3		0.182694
455.4		0.181783
455.5		0.180877
455.6		0.179975
455.7		0.179077
455.8		0.178184
455.9		0.177295
456		0.176411
456.1		0.175531
456.2		0.174655
456.3		0.173784
456.4		0.172918
456.5		0.172055
456.6		0.171197
456.7		0.170343
456.8		0.169494
456.9		0.168648
457		0.167807
457.1		0.16697
457.2		0.166137
457.3		0.165309
457.4		0.164484
457.5		0.163664
457.6		0.162848
457.7		0.162035
457.8		0.161227
457.9		0.160423
458		0.159623
458.1		0.158827
458.2		0.158035
458.3		0.157247
458.4		0.156462
458.5		0.155682
458.6		0.154906
458.7		0.154133
458.8		0.153364
458.9		0.152599
459		0.151838
459.1		0.151081
459.2		0.150327
459.3		0.149578
459.4		0.148832
459.5		0.148089
459.6		0.147351
459.7		0.146616
459.8		0.145885
459.9		0.145157
460		0.144433
460.1		0.143713
460.2		0.142996
460.3		0.142283
460.4		0.141573
460.5		0.140867
460.6		0.140164
460.7		0.139465
460.8		0.13877
460.9		0.138078
461		0.137389
461.1		0.136704
461.2		0.136022
461.3		0.135343
461.4		0.134668
461.5		0.133997
461.6		0.133328
461.7		0.132663
461.8		0.132002
461.9		0.131343
462		0.130688
462.1		0.130037
462.2		0.129388
462.3		0.128743
462.4		0.128101
462.5		0.127462
462.6		0.126826
462.7		0.126193
462.8		0.125564
462.9		0.124938
463		0.124315
463.1		0.123695
463.2		0.123078
463.3		0.122464
463.4		0.121853
463.5		0.121245
463.6		0.120641
463.7		0.120039
463.8		0.11944
463.9		0.118844
464		0.118252
464.1		0.117662
464.2		0.117075
464.3		0.116491
464.4		0.11591
464.5		0.115332
464.6		0.114757
464.7		0.114184
464.8		0.113615
464.9		0.113048
465		0.112484
465.1		0.111923
465.2		0.111365
465.3		0.11081
465.4		0.110257
465.5		0.109707
465.6		0.10916
465.7		0.108616
465.8		0.108074
465.9		0.107535
466		0.106999
466.1		0.106465
466.2		0.105934
466.3		0.105406
466.4		0.10488
466.5		0.104357
466.6		0.103836
466.7		0.103318
466.8		0.102803
466.9		0.10229
467		0.10178
467.1		0.101273
467.2		0.100767
467.3		0.100265
467.4		0.0997648
467.5		0.0992672
467.6		0.0987721
467.7		0.0982795
467.8		0.0977893
467.9		0.0973016
468		0.0968163
468.1		0.0963334
468.2		0.095853
468.3		0.0953749
468.4		0.0948992
468.5		0.0944259
468.6		0.0939549
468.7		0.0934863
468.8		0.0930201
468.9		0.0925561
469		0.0920945
469.1		0.0916352
469.2		0.0911782
469.3		0.0907234
469.4		0.0902709
469.5		0.0898207
469.6		0.0893727
469.7		0.088927
469.8		0.0884834
469.9		0.0880421
470		0.087603
470.1		0.0871661
470.2		0.0867313
470.3		0.0862988
470.4		0.0858684
470.5		0.0854401
470.6		0.0850139
470.7		0.0845899
470.8		0.084168
470.9		0.0837483
471		0.0833306
471.1		0.0829149
471.2		0.0825014
471.3		0.0820899
471.4		0.0816805
471.5		0.0812731
471.6		0.0808678
471.7		0.0804644
471.8		0.0800631
471.9		0.0796638
472		0.0792665
472.1		0.0788711
472.2		0.0784778
472.3		0.0780864
472.4		0.0776969
472.5		0.0773094
472.6		0.0769238
472.7		0.0765401
472.8		0.0761584
472.9		0.0757786
473		0.0754006
473.1		0.0750245
473.2		0.0746504
473.3		0.074278
473.4		0.0739076
473.5		0.073539
473.6		0.0731722
473.7		0.0728072
473.8		0.0724441
473.9		0.0720828
474		0.0717233
474.1		0.0713656
474.2		0.0710096
474.3		0.0706555
474.4		0.0703031
474.5		0.0699524
474.6		0.0696035
474.7		0.0692564
474.8		0.068911
474.9		0.0685673
475		0.0682253
475.1		0.067885
475.2		0.0675464
475.3		0.0672096
475.4		0.0668743
475.5		0.0665408
475.6		0.0662089
475.7		0.0658787
475.8		0.0655501
475.9		0.0652232
476		0.0648979
476.1		0.0645742
476.2		0.0642522
476.3		0.0639317
476.4		0.0636128
476.5		0.0632956
476.6		0.0629799
476.7		0.0626658
476.8		0.0623532
476.9		0.0620422
477		0.0617328
477.1		0.0614249
477.2		0.0611185
477.3		0.0608137
477.4		0.0605104
477.5		0.0602086
477.6		0.0599083
477.7		0.0596095
477.8		0.0593122
477.9		0.0590164
478		0.0587221
478.1		0.0584292
478.2		0.0581378
478.3		0.0578478
478.4		0.0575593
478.5		0.0572722
478.6		0.0569866
478.7		0.0567023
478.8		0.0564195
478.9		0.0561381
479		0.0558581
479.1		0.0555796
479.2		0.0553023
479.3		0.0550265
479.4		0.0547521
479.5		0.054479
479.6		0.0542073
479.7		0.0539369
479.8		0.0536679
479.9		0.0534002
480		0.0531339
480.1		0.0528689
480.2		0.0526052
480.3		0.0523429
480.4		0.0520818
480.5		0.051822
480.6		0.0515636
480.7		0.0513064
480.8		0.0510505
480.9		0.0507959
481		0.0505425
481.1		0.0502905
481.2		0.0500396
481.3		0.0497901
481.4		0.0495417
481.5		0.0492946
481.6		0.0490488
481.7		0.0488042
481.8		0.0485607
481.9		0.0483185
482		0.0480776
482.1		0.0478378
482.2		0.0475992
482.3		0.0473618
482.4		0.0471256
482.5		0.0468905
482.6		0.0466566
482.7		0.0464239
482.8		0.0461924
482.9		0.045962
483		0.0457328
483.1		0.0455047
483.2		0.0452777
483.3		0.0450519
483.4		0.0448272
483.5		0.0446036
483.6		0.0443812
483.7		0.0441598
483.8		0.0439396
483.9		0.0437204
484		0.0435024
484.1		0.0432854
484.2		0.0430695
484.3		0.0428547
484.4		0.042641
484.5		0.0424283
484.6		0.0422167
484.7		0.0420061
484.8		0.0417966
484.9		0.0415882
485		0.0413807
485.1		0.0411743
485.2		0.040969
485.3		0.0407647
485.4		0.0405613
485.5		0.040359
485.6		0.0401577
485.7		0.0399575
485.8		0.0397582
485.9		0.0395599
486		0.0393626
486.1		0.0391662
486.2		0.0389709
486.3		0.0387765
486.4		0.0385831
486.5		0.0383907
486.6		0.0381992
486.7		0.0380087
486.8		0.0378191
486.9		0.0376305
487		0.0374428
487.1		0.0372561
487.2		0.0370703
487.3		0.0368854
487.4		0.0367014
487.5		0.0365184
487.6		0.0363362
487.7		0.036155
487.8		0.0359747
487.9		0.0357953
488		0.0356167
488.1		0.0354391
488.2		0.0352623
488.3		0.0350865
488.4		0.0349115
488.5		0.0347373
488.6		0.0345641
488.7		0.0343917
488.8		0.0342202
488.9		0.0340495
489		0.0338797
489.1		0.0337107
489.2		0.0335426
489.3		0.0333753
489.4		0.0332088
489.5		0.0330432
489.6		0.0328784
489.7		0.0327144
489.8		0.0325512
489.9		0.0323889
490		0.0322273
490.1		0.0320666
490.2		0.0319067
490.3		0.0317475
490.4		0.0315892
490.5		0.0314317
490.6		0.0312749
490.7		0.0311189
490.8		0.0309637
490.9		0.0308093
491		0.0306556
491.1		0.0305027
491.2		0.0303506
491.3		0.0301992
491.4		0.0300486
491.5		0.0298987
491.6		0.0297496
491.7		0.0296012
491.8		0.0294536
491.9		0.0293067
492		0.0291605
492.1		0.0290151
492.2		0.0288704
492.3		0.0287264
492.4		0.0285831
492.5		0.0284405
492.6		0.0282987
492.7		0.0281575
492.8		0.0280171
492.9		0.0278774
493		0.0277383
493.1		0.0276
493.2		0.0274623
493.3		0.0273254
493.4		0.0271891
493.5		0.0270535
493.6		0.0269185
493.7		0.0267843
493.8		0.0266507
493.9		0.0265178
494		0.0263855
494.1		0.0262539
494.2		0.026123
494.3		0.0259927
494.4		0.0258631
494.5		0.0257341
494.6		0.0256057
494.7		0.025478
494.8		0.0253509
494.9		0.0252245
495		0.0250987
495.1		0.0249735
495.2		0.0248489
495.3		0.024725
495.4		0.0246017
495.5		0.024479
495.6		0.0243569
495.7		0.0242354
495.8		0.0241145
495.9		0.0239943
496		0.0238746
496.1		0.0237555
496.2		0.023637
496.3		0.0235192
496.4		0.0234019
496.5		0.0232851
496.6		0.023169
496.7		0.0230534
496.8		0.0229385
496.9		0.0228241
497		0.0227102
497.1		0.022597
497.2		0.0224843
497.3		0.0223721
497.4		0.0222605
497.5		0.0221495
497.6		0.022039
497.7		0.0219291
497.8		0.0218197
497.9		0.0217109
498		0.0216026
498.1		0.0214949
498.2		0.0213877
498.3		0.021281
498.4		0.0211749
498.5		0.0210693
498.6		0.0209642
498.7		0.0208596
498.8		0.0207556
498.9		0.0206521
499		0.0205491
499.1		0.0204466
499.2		0.0203446
499.3		0.0202431
499.4		0.0201422
499.5		0.0200417
499.6		0.0199417
499.7		0.0198423
499.8		0.0197433
499.9		0.0196449
500		0.0195469
500.1		0.0194494
